poi_id,osm_type,osm_id,name,name_clean,category,subcategory,zone,latitude,longitude,amenity,tourism,shop,cuisine,opening_hours,phone,website,source,source_url,extracted_at,raw_tags,is_direct_competitor,is_food_alternative,is_demand_point,is_supporting_facility
OSM-0739,node,9222486042,Warmindo Sumber Vitamin,warmindo sumber vitamin,restaurant,amenity:restaurant,Depok/Mlati,-7.776414,110.3759234,restaurant,,,,24/7,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Warmindo Sumber Vitamin"", ""opening_hours"": ""24/7"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0740,node,9222486043,Warmindo,warmindo,restaurant,amenity:restaurant,Depok/Mlati,-7.7778615,110.3757179,restaurant,,,noodle,24/7,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""cuisine"": ""noodle"", ""name"": ""Warmindo"", ""opening_hours"": ""24/7"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0741,node,9222486044,Nasi Uduk Uni Al,nasi uduk uni al,restaurant,amenity:restaurant,Depok/Mlati,-7.7764892,110.3759239,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Nasi Uduk Uni Al"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""takeaway"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0742,node,9222486046,Warung Pak Jon,warung pak jon,restaurant,amenity:restaurant,Depok/Mlati,-7.777821,110.3758774,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Warung Pak Jon"", ""outdoor_seating"": ""yes"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0743,node,9222644141,Bubur Ayam Salbiyah,bubur ayam salbiyah,restaurant,amenity:restaurant,Depok/Mlati,-7.7760687,110.3778421,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Bubur Ayam Salbiyah"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0744,node,9222644148,Angkringan DPR,angkringan dpr,restaurant,amenity:restaurant,Depok/Mlati,-7.7760763,110.3780427,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Angkringan DPR"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0745,node,9229319595,Bakso dan Mie Ayam Yatmin,bakso dan mie ayam yatmin,restaurant,amenity:restaurant,Depok/Mlati,-7.7882117,110.3773379,restaurant,,,,Mo-Sa 09:00-17:00; PH closed,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Bakso dan Mie Ayam Yatmin"", ""opening_hours"": ""Mo-Sa 09:00-17:00; PH closed"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0746,node,9242835811,Coolhands,coolhands,cafe,amenity:cafe,Depok/Mlati,-7.7885708,110.3776305,cafe,,,,Mo-Su 09:00-24:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""cafe"", ""changing_table"": ""no"", ""name"": ""Coolhands"", ""opening_hours"": ""Mo-Su 09:00-24:00"", ""smoking"": ""outside"", ""takeaway"": ""yes"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0747,node,9242835812,Warung Makan Bu Uli,warung makan bu uli,restaurant,amenity:restaurant,Depok/Mlati,-7.7890903,110.3765167,restaurant,,,,Mo-Su 09:00-21:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Warung Makan Bu Uli"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0748,node,9252270615,Mie Ayam Asalam,mie ayam asalam,restaurant,amenity:restaurant,Depok/Mlati,-7.7861972,110.3758595,restaurant,,,,Mo-Sa 09:00-15:00; PH closed,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Mie Ayam Asalam"", ""opening_hours"": ""Mo-Sa 09:00-15:00; PH closed"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0749,node,9252270617,Soto Ayam,soto ayam,restaurant,amenity:restaurant,Depok/Mlati,-7.7863022,110.3761118,restaurant,,,,Mo-Sa 09:00-15:00; PH closed,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Soto Ayam"", ""opening_hours"": ""Mo-Sa 09:00-15:00; PH closed"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0750,node,9252270618,Siomay Kotabaru,siomay kotabaru,restaurant,amenity:restaurant,Depok/Mlati,-7.7859728,110.3747143,restaurant,,,,Mo-Sa 09:00-15:00; PH closed,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Siomay Kotabaru"", ""opening_hours"": ""Mo-Sa 09:00-15:00; PH closed"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0751,node,9252270619,Angkringan,angkringan,restaurant,amenity:restaurant,Depok/Mlati,-7.7861119,110.3754528,restaurant,,,,"Mo-Su 09:00-24:00,00:00-02:00; PH closed",,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Angkringan"", ""opening_hours"": ""Mo-Su 09:00-24:00,00:00-02:00; PH closed"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0752,node,9270669213,Warung Goyang Lidah,warung goyang lidah,restaurant,amenity:restaurant,Depok/Mlati,-7.7862229,110.3761391,restaurant,,,,Mo-Sa 07:00-22:00; PH closed,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""changing_table"": ""no"", ""name"": ""Warung Goyang Lidah"", ""opening_hours"": ""Mo-Sa 07:00-22:00; PH closed"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0753,node,9505300231,De Celine Restaurant & Patisserie,de celine restaurant & patisserie,restaurant,amenity:restaurant,Depok/Mlati,-7.7859347,110.3718056,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name"": ""De Celine Restaurant & Patisserie"", ""outdoor_seating"": ""yes"", ""takeaway"": ""yes"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""no""}",false,true,false,false
OSM-0754,node,9622538149,Rumah Kost Putri,rumah kost putri,guest_house,tourism:guest_house,Depok/Mlati,-7.7738994,110.3819078,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""addr:housenumber"": ""I 8"", ""addr:street"": ""Jalan Gang Kuningan"", ""name"": ""Rumah Kost Putri"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-0755,node,9663649829,Dapur New Yorkarto,dapur new yorkarto,restaurant,amenity:restaurant,Depok,-7.7302007,110.4533927,restaurant,,,,"Mo-Th, Sa, Su 10:00-20:30",+6287838180001,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""contact:email"": ""dapurnewyorkarto@gmail.com"", ""contact:facebook"": ""https://www.facebook.com/DapurNewYorkarto"", ""contact:instagram"": ""dapurnewyorkarto"", ""contact:whatsapp"": ""+6282271604881"", ""name"": ""Dapur New Yorkarto"", ""opening_hours"": ""Mo-Th, Sa, Su 10:00-20:30"", ""phone"": ""+6287838180001""}",false,true,false,false
OSM-0756,node,9664828018,Global Islamic School,global islamic school,school,amenity:school,Depok,-7.7713713,110.4291165,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""addr:city"": ""Sleman"", ""addr:housenumber"": ""16"", ""addr:neighbourhood"": ""Maguwoharjo"", ""addr:state"": ""Yogyakarta"", ""addr:street"": ""Jalan Persatuan Baru"", ""amenity"": ""school"", ""name"": ""Global Islamic School"", ""religion"": ""muslim""}",false,false,true,false
OSM-0757,node,9670163084,Martabak & Terang Bulan 99 Bromonilan,martabak & terang bulan 99 bromonilan,fast_food,amenity:fast_food,Depok,-7.7469694,110.4494153,fast_food,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""fast_food"", ""name"": ""Martabak & Terang Bulan 99 Bromonilan""}",false,true,false,false
OSM-0758,node,9670212196,Pamella Tujuh Supermarket,pamella tujuh supermarket,retail,shop:supermarket,Depok,-7.7470987,110.449213,,,supermarket,,"Tu 10:00-21:30; Mo, We-Su 07:00-21:30",+62 274 7111 403,http://pamellagroup.com,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""name"": ""Pamella Tujuh Supermarket"", ""opening_hours"": ""Tu 10:00-21:30; Mo, We-Su 07:00-21:30"", ""phone"": ""+62 274 7111 403"", ""shop"": ""supermarket"", ""website"": ""http://pamellagroup.com""}",false,false,false,true
OSM-0759,node,9670241259,Alfamart,alfamart,retail,shop:convenience,Depok,-7.7383744,110.4518201,,,convenience,,,,https://alfamart.co.id,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""brand"": ""Alfamart"", ""brand:wikidata"": ""Q23745600"", ""name"": ""Alfamart"", ""operator"": ""PT Sumber Alfaria Trijaya,Tbk"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""toilets:unisex"": ""yes"", ""website"": ""https://alfamart.co.id""}",false,false,false,true
OSM-0760,node,9670244702,Angkringan Sempulur Jogja,angkringan sempulur jogja,cafe,amenity:cafe,Depok,-7.726662,110.4351778,cafe,,,javanese,Mo-Su 08:00-22:00,+62 895-4251-73777,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""cuisine"": ""javanese"", ""description"": ""Menjual berbagai hidangan dan minuman tradisional khas angkringan Jogja. Juga menyediakan menu makanan organik lokal dan non-GMO yang sehat ala angkringan."", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Angkringan Sempulur Jogja"", ""opening_hours"": ""Mo-Su 08:00-22:00"", ""phone"": ""+62 895-4251-73777""}",false,true,false,false
OSM-0761,node,9670250111,Roti Bakar Si Kiting,roti bakar si kiting,fast_food,amenity:fast_food,Depok,-7.7623716,110.4493138,fast_food,,,,Mo-Su 16:00-23:00,+62 821 8850 0483,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""fast_food"", ""name"": ""Roti Bakar Si Kiting"", ""opening_hours"": ""Mo-Su 16:00-23:00"", ""phone"": ""+62 821 8850 0483""}",false,true,false,false
OSM-0762,node,9670255692,Warmindo Restu Bunda,warmindo restu bunda,restaurant,amenity:restaurant,Depok,-7.7623853,110.4493943,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Warmindo Restu Bunda""}",false,true,false,false
OSM-0763,node,9670255883,Family Wader,family wader,restaurant,amenity:restaurant,Depok,-7.7368398,110.4440166,restaurant,,,indonesian,,+62 813-9868-1911,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""air_conditioning"": ""no"", ""amenity"": ""restaurant"", ""changing_table"": ""no"", ""cuisine"": ""indonesian"", ""highchair"": ""no"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""kids_area"": ""no"", ""name"": ""Family Wader"", ""phone"": ""+62 813-9868-1911"", ""takeaway"": ""yes"", ""toilets"": ""no"", ""wheelchair"": ""limited""}",false,true,false,false
OSM-0764,node,9670259499,Cafe Warung Idhe Tentang Rasa,cafe warung idhe tentang rasa,restaurant,amenity:restaurant,Depok,-7.7911189,110.446671,restaurant,,,,Mo-Sa 17:00-00:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Cafe Warung Idhe Tentang Rasa"", ""opening_hours"": ""Mo-Sa 17:00-00:00""}",false,true,false,false
OSM-0765,node,9670261676,MM Supermarket,mm supermarket,retail,shop:supermarket,Depok,-7.7599426,110.4497772,,,supermarket,,Mo-Su 10:00-21:00,+62 877 2378 8515,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""air_conditioning"": ""yes"", ""alt_name"": ""Mukti Mart"", ""branch"": ""Pusat"", ""contact:facebook"": ""https://www.facebook.com/MMSupermarketJogja"", ""contact:instagram"": ""mmsupermarket_"", ""name"": ""MM Supermarket"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""phone"": ""+62 877 2378 8515"", ""shop"": ""supermarket"", ""stroller"": ""yes""}",false,false,false,true
OSM-0766,node,9670264951,Warung Kopi Tobong Boto,warung kopi tobong boto,cafe,amenity:cafe,Depok,-7.7370356,110.447031,cafe,,,,Su 15:00-23:00; Mo-Sa 15:00-22:00,+62 857 0143 2593,https://deskgram.net/tobongboto,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""name"": ""Warung Kopi Tobong Boto"", ""opening_hours"": ""Su 15:00-23:00; Mo-Sa 15:00-22:00"", ""phone"": ""+62 857 0143 2593"", ""website"": ""https://deskgram.net/tobongboto""}",false,true,false,false
OSM-0767,node,9670265479,ONO DIM SUM,ono dim sum,fast_food,amenity:fast_food,Depok,-7.7468033,110.4494641,fast_food,,,,Mo-Su 09:00-21:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""fast_food"", ""name"": ""ONO DIM SUM"", ""opening_hours"": ""Mo-Su 09:00-21:00""}",false,true,false,false
OSM-0768,node,9671789128,Soto Bathok kebon,soto bathok kebon,restaurant,amenity:restaurant,Depok,-7.8028555,110.4450155,restaurant,,,,"Tu, We, Su 07:00-16:00; Mo 07:30-17:00; Fr 07:00-16:00; Sa 07:00-16:00",,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Soto Bathok kebon"", ""opening_hours"": ""Tu, We, Su 07:00-16:00; Mo 07:30-17:00; Fr 07:00-16:00; Sa 07:00-16:00""}",false,true,false,false
OSM-0769,node,9671798157,Toko Bu Hesti,toko bu hesti,retail,shop:convenience,Depok/Ngaglik Selatan,-7.741461,110.4277425,,,convenience,,Mo-Su 07:00-21:00,+62 817 4115 131,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""name"": ""Toko Bu Hesti"", ""opening_hours"": ""Mo-Su 07:00-21:00"", ""phone"": ""+62 817 4115 131"", ""shop"": ""convenience""}",false,false,false,true
OSM-0770,node,9671805383,SD Negeri Pokoh 2,sd negeri pokoh 2,school,amenity:school,Depok/Ngaglik Selatan,-7.7374161,110.4286044,school,,,,Mo-Th 06:05-12:00,+62 274 7837 769,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""school"", ""name"": ""SD Negeri Pokoh 2"", ""opening_hours"": ""Mo-Th 06:05-12:00"", ""phone"": ""+62 274 7837 769""}",false,false,true,false
OSM-0771,node,9671807642,Alfamart,alfamart,retail,shop:convenience,Depok,-7.7468652,110.4197397,,,convenience,,,,https://alfamart.co.id,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""brand"": ""Alfamart"", ""brand:wikidata"": ""Q23745600"", ""construction:shop"": ""convenience"", ""name"": ""Alfamart"", ""operator"": ""PT Sumber Alfaria Trijaya,Tbk"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""toilets:unisex"": ""yes"", ""website"": ""https://alfamart.co.id""}",false,false,false,true
OSM-0772,node,9671808301,Alif Coffee & Space,alif coffee & space,restaurant,amenity:restaurant,Depok/Ngaglik Selatan,-7.7361875,110.4271851,restaurant,,,,Mo-Su 07:00-22:00,+62 878 3810 4845,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Alif Coffee & Space"", ""old_name"": ""GUMYAK resto and coffee"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""phone"": ""+62 878 3810 4845""}",false,true,false,false
OSM-0773,node,9671815982,Peni Ayu Swalayan,peni ayu swalayan,retail,shop:convenience,Depok,-7.752032,110.4344589,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""name"": ""Peni Ayu Swalayan"", ""shop"": ""convenience""}",false,false,false,true
OSM-0774,node,9671817184,SD Budi Mulia Dua Panjen Yogyakarta,sd budi mulia dua panjen yogyakarta,school,amenity:school,Depok/Ngaglik Selatan,-7.7393417,110.4320156,school,,,,Mo-Fr 07:00-16:00,+62 274 4855 51,https://sdpanjen.bmd.sch.id,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""school"", ""name"": ""SD Budi Mulia Dua Panjen Yogyakarta"", ""opening_hours"": ""Mo-Fr 07:00-16:00"", ""phone"": ""+62 274 4855 51"", ""website"": ""https://sdpanjen.bmd.sch.id""}",false,false,true,false
OSM-0775,node,9671827938,Ndalem Jogja Cupuwatu,ndalem jogja cupuwatu,hotel,tourism:hotel,Depok,-7.7738264,110.452178,,hotel,,,,,https://www.oyorooms.com/id/hotels-in-Yogyakarta/?utm_medium=Organic&utm_campaign=ID_YGK308,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""name"": ""Ndalem Jogja Cupuwatu"", ""tourism"": ""hotel"", ""website"": ""https://www.oyorooms.com/id/hotels-in-Yogyakarta/?utm_medium=Organic&utm_campaign=ID_YGK308""}",false,false,false,true
OSM-0776,node,9671831077,Pasar Wonosari Sleman,pasar wonosari sleman,marketplace,amenity:marketplace,Depok/Ngaglik Selatan,-7.7215991,110.4328206,marketplace,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""marketplace"", ""name"": ""Pasar Wonosari Sleman""}",false,false,false,true
OSM-0777,node,9671845964,Gudeg,gudeg,restaurant,amenity:restaurant,Depok,-7.7229755,110.4351536,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Gudeg""}",false,true,false,false
OSM-0778,node,9671851527,Koperasi UPN Wedo,koperasi upn wedo,retail,shop:convenience,Depok/Ngaglik Selatan,-7.7387005,110.4323742,,,convenience,,Mo-Su 08:00-19:45,+62 274 8702 99,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""alt_name"": ""Mini Market Koperasi Pegawai UPN"", ""name"": ""Koperasi UPN Wedo"", ""opening_hours"": ""Mo-Su 08:00-19:45"", ""phone"": ""+62 274 8702 99"", ""shop"": ""convenience""}",false,false,false,true
OSM-0779,node,9671853425,SD Kanisius Babadan,sd kanisius babadan,school,amenity:school,Depok,-7.7217207,110.4354805,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""school"", ""name"": ""SD Kanisius Babadan""}",false,false,true,false
