poi_id,name,category,zone,latitude,longitude,address,source,confidence,notes,record_origin,osm_type,osm_id,osm_primary_key,osm_primary_value,zone_matches,matched_baseline_poi_id
OSM-2518,SD Negeri Petinggen,school,Depok/Mlati,-7.7729771,110.3677412,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati.,osm,way,362783961,amenity,school,Depok/Mlati,
OSM-2519,Joglo Mart,minimarket,Ngaglik Selatan,-7.6826515,110.411555,Jalan Degolan-Balong,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Ngaglik Selatan.,osm,way,362836670,shop,convenience,Ngaglik Selatan,
OSM-2520,Mie Ayam Bakso Semangat,restaurant,Ngaglik Selatan,-7.6835673,110.4124468,Jalan Kimpulan 2,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Ngaglik Selatan.,osm,way,362837140,amenity,restaurant,Ngaglik Selatan,
OSM-2521,Pondok Makan Pinggir Sawah,restaurant,Ngaglik Selatan,-7.6766883,110.4177799,"Jalan Kaliurang, Sleman",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Ngaglik Selatan.,osm,way,362838012,amenity,restaurant,Ngaglik Selatan,
OSM-2522,Mie Ayam dan Bakso,restaurant,Depok/Mlati,-7.747018,110.3697049,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian;noodle,osm,way,362864723,amenity,restaurant,Depok/Mlati,
OSM-2523,Gudeg Yu Narni Palagan,restaurant,Depok/Mlati,-7.7467678,110.3728182,"Jalan Palagan Tentara Pelajar, No. 102, Sleman",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=gudeg;traditional;local; opening_hours=05:00-20:00,osm,way,362864934,amenity,restaurant,Depok/Mlati,
OSM-2524,Toko Keluarga,minimarket,Depok/Mlati,-7.7496291,110.3783547,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati.,osm,way,362869515,shop,convenience,Depok/Mlati,
OSM-2525,Warung Kelontong Anugerah,minimarket,Depok/Mlati,-7.7511741,110.3760549,"Jalan Pogung Lor Utara, 1169, Daerah Istimewa Yogyakarta",OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati.,osm,way,362869652,shop,convenience,Depok/Mlati,
OSM-2526,Pasar Karangwaru,marketplace,Depok/Mlati,-7.7727012,110.3617052,Karangwaru Kidul,OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok/Mlati. opening_hours=05:00-20:00,osm,way,362876465,amenity,marketplace,Depok/Mlati,
OSM-2527,SD Negeri Cokrokusuman,school,Depok/Mlati,-7.7792486,110.3689366,Jalan Cokrokusuman,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati.,osm,way,362901327,amenity,school,Depok/Mlati,
OSM-2528,Borjo Pojox,cafe,Depok,-7.7628576,110.3920745,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok. cuisine=drink,osm,way,362918053,amenity,cafe,Depok,
OSM-2529,Rumah Kandjani Sleman,lodging,Depok,-7.7616855,110.3906952,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,362918094,tourism,hotel,Depok,
OSM-2530,Papiti Milk & Foods,cafe,Depok,-7.7578801,110.3979857,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok.,osm,way,362955975,amenity,cafe,Depok,
OSM-2531,Indomaret,minimarket,Depok,-7.7600816,110.3951267,Jalan Affandi,OpenStreetMap Overpass,medium,"OSM shop=convenience; zone query match: Depok. brand=Indomaret; opening_hours=Mo-Su,PH 07:00-22:00; operator=PT. Indomarco Prismatama",osm,way,362956071,shop,convenience,Depok,
OSM-2532,Katsu - Katsu Jakal,restaurant,Depok/Mlati,-7.7522969,110.384718,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=10:00-22:00,osm,way,362972305,amenity,restaurant,Depok/Mlati,
OSM-2533,Masrilink's Guest House Sinduadi,lodging,Depok/Mlati,-7.7529778,110.3818434,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,way,362972524,tourism,hotel,Depok/Mlati,
OSM-2534,Colivingku Aster II,lodging,Depok,-7.7540879,110.3924325,"Jalan Aster II, 19A, Sleman",OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,362981652,tourism,hotel,Depok,
OSM-2535,OYO 2892 Sm Exclusive Condong Catur,lodging,Depok,-7.7543096,110.399473,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,362996104,tourism,hotel,Depok,
OSM-2536,SDIT HIDAYATULLAH,school,Ngaglik Selatan,-7.6851897,110.3919566,"JL. PALAGAN TENTARA PELAJAR KM 14,5 DONOHARJO NGAGLIK SLEMAN YOGYAKARTA",OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Ngaglik Selatan.,osm,way,363053545,amenity,school,Ngaglik Selatan,
OSM-2537,Gepreki Ayam Geprek Indonesia,restaurant,Depok,-7.7453517,110.399143,"No 97, JL Rajawali, Depok, Sleman",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=Ayam;Ayam_Geprek;Masakan_Indonesia;Maxim_Gepreki;Gepreki;Jamur_Crispy;Es_Teh; opening_hours=Mo-Sa 09:00-23:00,osm,way,363059040,amenity,restaurant,Depok,
OSM-2538,Chorus Family Homestay,lodging,Depok,-7.7642021,110.4040001,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,363062617,tourism,hotel,Depok,
OSM-2539,Reddoorz Near Hartono Mall 3 Condongcatur,lodging,Depok,-7.7608045,110.4034239,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,363062798,tourism,hotel,Depok,
OSM-2540,Nirvana Inn,lodging,Depok,-7.7624791,110.4036542,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,363063120,tourism,hotel,Depok,
OSM-2541,Graha Bam,lodging,Depok,-7.7580081,110.4057184,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,363068326,tourism,hotel,Depok,
OSM-2542,Bs Family,lodging,Depok,-7.7556889,110.4071127,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok.,osm,way,363068441,tourism,hostel,Depok,
OSM-2543,Pasar Mlati Jati,marketplace,Depok/Mlati/Ngaglik Selatan,-7.7410321,110.3633105,"Jl. Magelang, Jongke Tengah, Sendangadi, Mlati, Kab. Sleman",OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok/Mlati/Ngaglik Selatan. opening_hours=05:00-12:00,osm,way,363078386,amenity,marketplace,Depok/Mlati/Ngaglik Selatan,
OSM-2544,Hotel Omahe Dav,lodging,Depok,-7.757445,110.4104996,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,363080571,tourism,hotel,Depok,
OSM-2545,SMP Muhammadiyah 1 Mlati,school,Depok/Mlati/Ngaglik Selatan,-7.7375742,110.3619125,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363085843,amenity,school,Depok/Mlati/Ngaglik Selatan,
OSM-2546,SLB Bina Remaja,school,Mlati/Ngaglik Selatan,-7.7050652,110.3813407,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Mlati/Ngaglik Selatan.,osm,way,363088192,amenity,school,Mlati/Ngaglik Selatan,
OSM-2547,Madani Swalayan,minimarket,Mlati/Ngaglik Selatan,-7.7084766,110.3877006,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Mlati/Ngaglik Selatan.,osm,way,363088345,shop,supermarket,Mlati/Ngaglik Selatan,
OSM-2548,El Primo Sausage,restaurant,Mlati/Ngaglik Selatan,-7.7087899,110.3876578,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Mlati/Ngaglik Selatan. cuisine=american,osm,way,363088364,amenity,restaurant,Mlati/Ngaglik Selatan,
OSM-2549,Pasar Rejodani,marketplace,Mlati/Ngaglik Selatan,-7.709998,110.3873618,Jalan Rejodani,OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Mlati/Ngaglik Selatan. opening_hours=05:00-15:00,osm,way,363088950,amenity,marketplace,Mlati/Ngaglik Selatan,
OSM-2550,,school,Mlati/Ngaglik Selatan,-7.7076404,110.3869987,JL PALAGAN TENTARA PELAJAR KM 11 REJODANI,OpenStreetMap Overpass,low,OSM amenity=school; zone query match: Mlati/Ngaglik Selatan.,osm,way,363089226,amenity,school,Mlati/Ngaglik Selatan,
OSM-2551,Junarso Grup Mawar Kost,lodging,Depok,-7.7546521,110.4071872,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok.,osm,way,363091306,tourism,hostel,Depok,
OSM-2552,SD Muhammadiyah Condongcatur,school,Depok,-7.761843,110.4072692,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok.,osm,way,363095736,amenity,school,Depok,
OSM-2553,Pak Leman,restaurant,Depok,-7.7644637,110.4115106,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=asian; opening_hours=10:00-23:00,osm,way,363095955,amenity,restaurant,Depok,
OSM-2554,Vito Cafe,cafe,Depok,-7.7642326,110.4114206,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok.,osm,way,363095979,amenity,cafe,Depok,
OSM-2555,Bubur Ayam Pasadena,restaurant,Depok,-7.7626661,110.4118956,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,way,363095983,amenity,restaurant,Depok,
OSM-2556,Omah Sastro,lodging,Depok,-7.7644325,110.3987261,"Purih Gejayan Indah, C31",OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok.,osm,way,363103441,tourism,hostel,Depok,
OSM-2557,Angkringan Wedang Wibu,cafe,Depok,-7.7609665,110.4000666,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok. cuisine=angkringan; opening_hours=Mo-Sa 18:00 - 24:00,osm,way,363103662,amenity,cafe,Depok,
OSM-2558,Kantin Mawar,restaurant,Depok,-7.7823942,110.4150097,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,way,363117691,amenity,restaurant,Depok,
OSM-2559,Kedai Mie Ayam,restaurant,Depok,-7.7810984,110.4144835,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,way,363134864,amenity,restaurant,Depok,
OSM-2560,SMP 5 Depok,school,Depok/Mlati,-7.7603799,110.3855052,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati.,osm,way,363143636,amenity,school,Depok/Mlati,
OSM-2561,Retra Hostel Rambutan,lodging,Depok/Mlati,-7.7597841,110.3851792,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok/Mlati.,osm,way,363155699,tourism,hostel,Depok/Mlati,
OSM-2562,Kirana Dormitory Kost Putri,lodging,Depok/Mlati,-7.7564295,110.3861259,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok/Mlati.,osm,way,363155725,tourism,hostel,Depok/Mlati,
OSM-2563,SD NEGERI BRENGOSAN 2,school,Mlati/Ngaglik Selatan,-7.6906034,110.3892781,KAYUNAN DONOHARJO,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Mlati/Ngaglik Selatan.,osm,way,363400308,amenity,school,Mlati/Ngaglik Selatan,
OSM-2564,Rumah Tahfidz Nurul Ilmi 316,school,Depok,-7.750072,110.4046934,"Jalan Asem Gede, Sleman",OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok.,osm,way,363408381,amenity,school,Depok,
OSM-2565,Pamella 6,minimarket,Depok,-7.7519593,110.4107956,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok.,osm,way,363410847,shop,supermarket,Depok,
OSM-2566,Xtra Hot,restaurant,Depok/Mlati,-7.7511339,110.3856493,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=10:00-23:00,osm,way,363411500,amenity,restaurant,Depok/Mlati,
OSM-2567,Bakso Pak Narto,restaurant,Depok/Mlati,-7.7502325,110.3859042,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=10:00-23:00,osm,way,363411570,amenity,restaurant,Depok/Mlati,
OSM-2568,Xtra Hot,restaurant,Depok/Mlati,-7.7513739,110.3853182,"Jl. Kaliurang, Sinduadi, Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=10:00-23:00,osm,way,363411661,amenity,restaurant,Depok/Mlati,
OSM-2569,Dasinem Family Homestay,lodging,Depok/Mlati,-7.760605,110.3737034,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,way,363414841,tourism,hotel,Depok/Mlati,
OSM-2570,Indomaret,minimarket,Depok/Mlati,-7.7605841,110.3692145,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. brand=Indomaret; cuisine=regional; opening_hours=24/7; operator=PT. Indomarco Prismatama,osm,way,363415063,shop,convenience,Depok/Mlati,
OSM-2571,SMP Muhammadiyah 2 Depok,school,Depok,-7.7489596,110.408169,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok.,osm,way,363416598,amenity,school,Depok,
OSM-2572,SD Muhammadiyah Kronggahan,school,Mlati,-7.7413171,110.3522717,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Mlati.,osm,way,363422799,amenity,school,Mlati,
OSM-2573,,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7281897,110.3640208,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363426990,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2574,,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7280214,110.3639388,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363427034,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2575,Rumah Makan Pring Sewu,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7283726,110.3639792,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363427060,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2576,,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7281514,110.3638483,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363427103,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2577,,restaurant,Depok/Mlati/Ngaglik Selatan,-7.728192,110.363614,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363427299,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2578,,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7283007,110.3638857,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363427344,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2579,,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7282577,110.3637983,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363427407,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2580,,minimarket,Depok/Mlati/Ngaglik Selatan,-7.7252992,110.3625776,,OpenStreetMap Overpass,low,OSM shop=convenience; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363428836,shop,convenience,Depok/Mlati/Ngaglik Selatan,
OSM-2581,SD Kanisius Duwet,school,Depok/Mlati/Ngaglik Selatan,-7.7286572,110.3581516,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363431739,amenity,school,Depok/Mlati/Ngaglik Selatan,
OSM-2582,The Westlake Resto,restaurant,Gamping/Mlati,-7.7471689,110.3380301,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Gamping/Mlati. cuisine=regional,_fish",osm,way,363459646,amenity,restaurant,Gamping/Mlati,
OSM-2583,Laluna Resort Yogyakarta,lodging,Depok/Mlati/Ngaglik Selatan,-7.7303044,110.3789058,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,way,363601485,tourism,hotel,Depok/Mlati/Ngaglik Selatan,
OSM-2584,Warung Angkring Lesehan,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7166918,110.3699681,"Jalan Griya Taman Asri, Sleman",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=indonesian,osm,way,363609460,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-2585,Café Brick,cafe,Depok/Ngaglik Selatan,-7.7345649,110.3936369,"Jalan Damai, 8",OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Ngaglik Selatan.,osm,way,363665705,amenity,cafe,Depok/Ngaglik Selatan,
OSM-2586,Soto Kudus,restaurant,Depok/Ngaglik Selatan,-7.7373098,110.3934791,Jl. Kaliurang km 8.2,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan.,osm,way,363665872,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-2587,Ayam Taliwang Pak Wono,restaurant,Depok/Ngaglik Selatan,-7.7367338,110.394109,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan. cuisine=chicken; opening_hours=Mo-Fr 10:30-21:00, Tu-Su 10:30-21:00; Sa 10:30-21:00",osm,way,363665935,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-2588,SMPN 2 Gamping,school,Gamping/Mlati,-7.7618235,110.3460849,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Gamping/Mlati.,osm,way,363691137,amenity,school,Gamping/Mlati,
OSM-2589,Toraja Student Center,school,Depok/Ngaglik Selatan,-7.7423638,110.3961564,Jalan Semeru no 54 Ngabean wetan Sleman,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Ngaglik Selatan.,osm,way,363774420,amenity,school,Depok/Ngaglik Selatan,
OSM-2590,SMP Piri Ngaglik,school,Depok/Ngaglik Selatan,-7.7403142,110.3947587,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Ngaglik Selatan.,osm,way,363787572,amenity,school,Depok/Ngaglik Selatan,
OSM-2591,SPOT ON 2881 Nabila Homestay,lodging,Depok/Ngaglik Selatan,-7.7424398,110.3943224,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Ngaglik Selatan.,osm,way,363787691,tourism,hotel,Depok/Ngaglik Selatan,
OSM-2592,Alfamart,minimarket,Ngaglik Selatan,-7.7049632,110.4314846,,OpenStreetMap Overpass,medium,"OSM shop=convenience; zone query match: Ngaglik Selatan. brand=Alfamart; operator=PT Sumber Alfaria Trijaya,Tbk",osm,way,363793062,shop,convenience,Ngaglik Selatan,
OSM-2593,Indomaret,minimarket,Ngaglik Selatan,-7.7046805,110.430449,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Ngaglik Selatan. brand=Indomaret; operator=PT. Indomarco Prismatama,osm,way,363793277,shop,convenience,Ngaglik Selatan,
OSM-2594,Warung Nyi Nyimut,restaurant,Ngaglik Selatan,-7.7046304,110.4333541,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Ngaglik Selatan.,osm,way,363793806,amenity,restaurant,Ngaglik Selatan,
OSM-2595,Toko COZY,minimarket,Ngaglik Selatan,-7.7047221,110.4330358,Jalan Besi Jangkang,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Ngaglik Selatan. opening_hours=Mo-Su 07:00-21:00,osm,way,363793841,shop,supermarket,Ngaglik Selatan,
OSM-2596,Pizza Sawah,restaurant,Ngaglik Selatan,-7.7056866,110.4260507,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Ngaglik Selatan.,osm,way,363793965,amenity,restaurant,Ngaglik Selatan,
OSM-2597,,restaurant,Mlati,-7.7491518,110.3531098,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Mlati.,osm,way,363834729,amenity,restaurant,Mlati,
OSM-2598,,restaurant,Depok/Mlati,-7.7508485,110.3555936,,OpenStreetMap Overpass,low,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,way,363835489,amenity,restaurant,Depok/Mlati,
OSM-2599,Universitas aisyiyah,college,Gamping/Mlati,-7.7682595,110.3336427,,OpenStreetMap Overpass,medium,OSM amenity=college; zone query match: Gamping/Mlati.,osm,way,363838088,amenity,college,Gamping/Mlati,
OSM-2600,SDN SARIHARJO,school,Depok/Mlati,-7.7457342,110.3745957,JONGKANG JL JENGGER,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati.,osm,way,363876790,amenity,school,Depok/Mlati,
OSM-2601,Front One Resort Jogja,lodging,Depok,-7.7623728,110.4160271,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,way,363942366,tourism,hotel,Depok,
OSM-2602,Indekost Eksklusif Chadea,lodging,Depok,-7.7634362,110.4182842,,OpenStreetMap Overpass,medium,OSM tourism=guest_house; zone query match: Depok.,osm,way,363942508,tourism,guest_house,Depok,
OSM-2603,Olive Fried Chicken,restaurant,Depok,-7.7563351,110.4231058,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=chicken;burger;hot_dog; opening_hours=Mo-Su 08:00-22:00,osm,way,363942989,amenity,restaurant,Depok,
OSM-2604,Indomaret,minimarket,Depok,-7.7743548,110.4155691,Jalan Babarsari,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok. brand=Indomaret; opening_hours=24/7; operator=PT. Indomarco Prismatama,osm,way,364058120,shop,convenience,Depok,
OSM-2605,Warmindo Hidayah,restaurant,Depok,-7.7723991,110.4163804,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,way,364058271,amenity,restaurant,Depok,
OSM-2606,"Warung Makan Sego Pecel & Soto Jawa ""Alaz"" Bu Endang",restaurant,Depok,-7.7755062,110.4232961,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok.,osm,way,364058871,amenity,restaurant,Depok,
